uid,filename,test_id,sn,test_pressure,test_mode,vl1,vl2,vl3,anomalous,anomaly_code,cumulated_throughput,cumulated_on_time,cumulated_pulses
1349,01349_081_SN13_18bars_ssf.csv,81,13,18.0,ssf,True,True,False,False,0,12.718905654401837,5.244213888888891,16660.0
1350,01350_082_SN13_15bars_ssf.csv,82,13,15.0,ssf,True,True,False,True,28.0,12.863032012261431,5.327547222222224,16661.0
1351,01351_083_SN13_12bars_ssf.csv,83,13,12.0,ssf,True,True,False,False,0,12.969199349251992,5.410880555555557,16662.0
1352,01352_084_SN13_9bars_ssf.csv,84,13,9.0,ssf,True,True,False,False,0,13.066508463589699,5.49421388888889,16663.0
1353,01353_085_SN13_24bars_health_check.csv,85,13,24.0,health_check,True,True,False,False,0,13.143396979356638,5.577547222222223,16664.0
1354,01354_086_SN13_21bars_health_check.csv,86,13,21.0,health_check,True,True,False,True,20.0,13.199634478481544,5.602922222222223,16847.0
1355,01355_087_SN13_18bars_health_check.csv,87,13,18.0,health_check,True,True,False,False,0,13.248107856949943,5.628297222222224,17030.0
1356,01356_088_SN13_15bars_health_check.csv,88,13,15.0,health_check,True,True,False,False,0,13.289230502440978,5.653672222222224,17213.0
1357,01357_089_SN13_12bars_health_check.csv,89,13,12.0,health_check,True,True,False,False,0,13.323440155405091,5.679047222222224,17396.0
1358,01358_090_SN13_9bars_health_check.csv,90,13,9.0,health_check,True,True,False,False,0,13.351154161353268,5.704422222222225,17579.0
1359,01359_091_SN13_7bars_ssf.csv,91,13,7.0,ssf,True,False,False,False,0,13.372921836181746,5.729797222222225,17762.0
1360,01360_092_SN13_5bars_ssf.csv,92,13,5.0,ssf,True,False,False,False,0,13.423539570673933,5.813130555555558,17763.0
1361,01361_093_SN13_7bars_health_check.csv,93,13,7.0,health_check,True,False,False,True,31.0,13.46550888109805,5.896463888888891,17764.0
1362,01362_094_SN13_5bars_health_check.csv,94,13,5.0,health_check,True,False,False,True,26.0,13.483009902105614,5.9218388888888915,17947.0
1363,01363_095_SN13_7bars_ramp1.csv,95,13,7.0,ramp1,True,False,False,False,0,13.50119019049369,5.947213888888892,18130.0
1364,01364_096_SN13_7bars_ramp2.csv,96,13,7.0,ramp2,True,False,False,False,0,13.517930587158423,5.97249166666667,18312.0
1365,01365_097_SN13_7bars_ramp3.csv,97,13,7.0,ramp3,True,True,False,True,23.0,13.521498514265259,5.977769444444448,18350.0
1366,01366_098_SN13_7bars_ramp4.csv,98,13,7.0,ramp4,True,True,False,False,0,13.540937532703229,6.008325000000004,18369.0
1367,01367_099_SN13_7bars_onmod.csv,99,13,7.0,onmod,True,False,False,False,0,13.61805754155346,6.121380555555559,18442.0
1368,01368_100_SN13_7bars_offmod.csv,100,13,7.0,offmod,True,False,False,False,0,13.635307636647543,6.143158333333337,19242.0
1369,01369_101_SN13_7bars_random_short.csv,101,13,7.0,random_short,True,False,False,False,0,13.775259905580615,6.354269444444448,20042.0
1370,01370_102_SN13_7bars_random_long.csv,102,13,7.0,random_long,True,True,False,False,0,13.80146011002554,6.394108333333337,20342.0
1371,01371_103_SN13_7bars_random_mixed.csv,103,13,7.0,random_mixed,True,True,False,False,0,13.896273754376132,6.537441666666671,20448.0
1372,01372_104_SN13_5bars_ramp1.csv,104,13,5.0,ramp1,True,False,False,False,0,13.916658852270281,6.569036111111115,20548.0
1373,01373_105_SN13_5bars_ramp2.csv,105,13,5.0,ramp2,True,False,False,False,0,13.929347373588632,6.594313888888893,20730.0
1374,01374_106_SN13_5bars_ramp3.csv,106,13,5.0,ramp3,True,False,False,False,0,13.932085968543122,6.5995916666666705,20768.0
1375,01375_107_SN13_5bars_ramp4.csv,107,13,5.0,ramp4,True,False,False,False,0,13.947966373161568,6.630147222222226,20787.0
1376,01376_108_SN13_5bars_onmod.csv,108,13,5.0,onmod,True,False,False,False,0,14.006431772337947,6.743202777777782,20860.0
1377,01377_109_SN13_5bars_offmod.csv,109,13,5.0,offmod,True,False,False,False,0,14.020729936010563,6.765688888888893,21660.0
1378,01378_110_SN13_5bars_random_short.csv,110,13,5.0,random_short,True,False,False,False,0,14.12570577258144,6.976800000000004,22460.0
1379,01379_111_SN13_5bars_random_long.csv,111,13,5.0,random_long,True,False,False,False,0,14.145800843850518,7.016875000000004,22760.0
1380,01380_112_SN13_5bars_random_mixed.csv,112,13,5.0,random_mixed,True,False,False,False,0,14.2171637142884,7.157152777777782,22853.0
1381,01381_001_SN14_24bars_ssf.csv,1,14,24.0,ssf,True,True,False,False,0,0.0,0.0,0.0
1382,01382_002_SN14_21bars_ssf.csv,2,14,21.0,ssf,True,True,False,False,0,0.42797996529567806,0.08333333333333333,1.0
1383,01383_003_SN14_18bars_ssf.csv,3,14,18.0,ssf,True,True,False,False,0,0.7990586504994872,0.16666666666666666,2.0
1384,01384_004_SN14_15bars_ssf.csv,4,14,15.0,ssf,True,True,False,False,0,1.115932386112124,0.25,3.0
1385,01385_005_SN14_12bars_ssf.csv,5,14,12.0,ssf,True,True,False,True,24.0,1.3819554171980202,0.3333333333333333,4.0
1386,01386_006_SN14_9bars_ssf.csv,6,14,9.0,ssf,True,True,False,False,0,1.600550025312555,0.41666666666666663,5.0
1387,01387_007_SN14_24bars_health_check.csv,7,14,24.0,health_check,True,True,False,False,0,1.7757990518150624,0.49999999999999994,6.0
1388,01388_008_SN14_21bars_health_check.csv,8,14,21.0,health_check,True,True,False,False,0,1.8983378036128986,0.5253749999999999,189.0
1389,01389_009_SN14_18bars_health_check.csv,9,14,18.0,health_check,True,True,False,False,0,2.0042979124029894,0.55075,372.0
1390,01390_010_SN14_15bars_health_check.csv,10,14,15.0,health_check,True,True,False,False,0,2.0946975439417566,0.576125,555.0
1391,01391_011_SN14_12bars_health_check.csv,11,14,12.0,health_check,True,True,False,False,0,2.1707469305469513,0.6015,738.0
1392,01392_012_SN14_9bars_health_check.csv,12,14,9.0,health_check,True,True,False,False,0,2.232962580341283,0.6268750000000001,921.0
1393,01393_013_SN14_24bars_ramp1.csv,13,14,24.0,ramp1,True,True,False,True,24.0,2.282843867537207,0.6522500000000001,1104.0
1394,01394_014_SN14_24bars_ramp2.csv,14,14,24.0,ramp2,True,True,False,True,30.0,2.403153239924848,0.6775277777777778,1286.0
1395,01395_015_SN14_24bars_ramp3.csv,15,14,24.0,ramp3,True,True,False,False,0,2.4284075867360992,0.6828055555555557,1324.0
1396,01396_016_SN14_24bars_ramp4.csv,16,14,24.0,ramp4,True,True,False,False,0,2.580612122001619,0.7133611111111112,1343.0
1397,01397_017_SN14_24bars_onmod.csv,17,14,24.0,onmod,True,False,False,False,0,3.1413783318330144,0.8264166666666668,1416.0
1398,01398_018_SN14_24bars_offmod.csv,18,14,24.0,offmod,True,True,False,False,0,3.241966446170702,0.8482222222222223,2216.0
1399,01399_019_SN14_24bars_random_short.csv,19,14,24.0,random_short,True,True,False,False,0,4.243546476009882,1.0593333333333335,3016.0
1400,01400_020_SN14_24bars_random_long.csv,20,14,24.0,random_long,True,True,False,False,0,4.427357315534544,1.0995138888888891,3316.0
1401,01401_021_SN14_24bars_random_mixed.csv,21,14,24.0,random_mixed,True,True,False,False,0,5.254602071682314,1.2711805555555558,3412.0
1402,01402_022_SN14_21bars_ramp1.csv,22,14,21.0,ramp1,True,True,False,False,0,5.438829128240738,1.3100611111111113,3512.0
1403,01403_023_SN14_21bars_ramp2.csv,23,14,21.0,ramp2,True,True,False,False,0,5.538875282037671,1.335338888888889,3694.0
1404,01404_024_SN14_21bars_ramp3.csv,24,14,21.0,ramp3,True,True,False,False,0,5.559924175666576,1.3406166666666668,3732.0
1405,01405_025_SN14_21bars_ramp4.csv,25,14,21.0,ramp4,True,True,False,False,0,5.686884811421693,1.3711722222222222,3751.0
1406,01406_026_SN14_21bars_onmod.csv,26,14,21.0,onmod,True,False,False,False,0,6.15490817222216,1.4842277777777777,3824.0
1407,01407_027_SN14_21bars_offmod.csv,27,14,21.0,offmod,True,True,False,False,0,6.24068139405487,1.5065527777777776,4624.0
1408,01408_028_SN14_21bars_random_short.csv,28,14,21.0,random_short,True,True,False,False,0,7.074390651970111,1.7176638888888887,5424.0
1409,01409_029_SN14_21bars_random_long.csv,29,14,21.0,random_long,True,True,False,True,21.0,7.23006216340664,1.7584027777777775,5724.0
1410,01410_030_SN14_21bars_random_mixed.csv,30,14,21.0,random_mixed,True,True,False,False,0,7.767416605061186,1.891458333333333,5819.0
1411,01411_031_SN14_18bars_ramp1.csv,31,14,18.0,ramp1,True,True,False,False,0,7.963002923634515,1.9407138888888886,5919.0
1412,01412_032_SN14_18bars_ramp2.csv,32,14,18.0,ramp2,True,True,False,False,0,8.045549732227892,1.9659916666666664,6101.0
1413,01413_033_SN14_18bars_ramp3.csv,33,14,18.0,ramp3,True,True,False,False,0,8.062932757963381,1.971269444444444,6139.0
1414,01414_034_SN14_18bars_ramp4.csv,34,14,18.0,ramp4,True,True,False,False,0,8.168032952902037,2.0018249999999997,6158.0
1415,01415_035_SN14_18bars_onmod.csv,35,14,18.0,onmod,True,False,False,False,0,8.554847310115296,2.114880555555555,6231.0
1416,01416_036_SN14_18bars_offmod.csv,36,14,18.0,offmod,True,True,False,False,0,8.623984874942732,2.1367416666666665,7031.0
1417,01417_037_SN14_18bars_random_short.csv,37,14,18.0,random_short,True,True,False,False,0,9.314413020556223,2.347852777777778,7831.0
1418,01418_038_SN14_18bars_random_long.csv,38,14,18.0,random_long,True,True,False,False,0,9.441225080590042,2.388025,8131.0
1419,01419_039_SN14_18bars_random_mixed.csv,39,14,18.0,random_mixed,True,True,False,False,0,9.853628964572229,2.5113583333333334,8226.0
1420,01420_040_SN14_24bars_ssf.csv,40,14,24.0,ssf,True,True,False,False,0,10.005319584159471,2.557366666666667,8326.0
1421,01421_041_SN14_21bars_ssf.csv,41,14,21.0,ssf,True,True,False,False,0,10.377772506800722,2.6407000000000003,8327.0
1422,01422_042_SN14_18bars_ssf.csv,42,14,18.0,ssf,True,True,False,False,0,10.700865213722357,2.7240333333333338,8328.0
1423,01423_043_SN14_15bars_ssf.csv,43,14,15.0,ssf,True,True,False,False,0,10.977046834823994,2.8073666666666672,8329.0
1424,01424_044_SN14_12bars_ssf.csv,44,14,12.0,ssf,True,True,False,False,0,11.208854265740918,2.8907000000000007,8330.0
1425,01425_045_SN14_9bars_ssf.csv,45,14,9.0,ssf,True,True,False,False,0,11.399340497630162,2.974033333333334,8331.0
1426,01426_046_SN14_24bars_health_check.csv,46,14,24.0,health_check,True,True,False,False,0,11.552115477027108,3.0573666666666677,8332.0
1427,01427_047_SN14_21bars_health_check.csv,47,14,21.0,health_check,True,True,False,False,0,11.658469299243633,3.0827416666666676,8515.0
1428,01428_048_SN14_18bars_health_check.csv,48,14,18.0,health_check,True,True,False,False,0,11.750743097479768,3.1081166666666675,8698.0
1429,01429_049_SN14_15bars_health_check.csv,49,14,15.0,health_check,True,True,False,False,0,11.829571314845545,3.1334916666666675,8881.0
1430,01430_050_SN14_12bars_health_check.csv,50,14,12.0,health_check,True,True,False,False,0,11.895673907555246,3.1588666666666674,9064.0
1431,01431_051_SN14_9bars_health_check.csv,51,14,9.0,health_check,True,True,False,True,26.0,11.94996303923391,3.1842416666666673,9247.0
1432,01432_052_SN14_15bars_ramp1.csv,52,14,15.0,ramp1,True,True,False,False,0,12.016588580851371,3.2096166666666672,9430.0
1433,01433_053_SN14_15bars_ramp2.csv,53,14,15.0,ramp2,True,True,False,False,0,12.081977107786887,3.234894444444445,9612.0
1434,01434_054_SN14_15bars_ramp3.csv,54,14,15.0,ramp3,True,True,False,False,0,12.095740212121285,3.2401722222222227,9650.0
1435,01435_055_SN14_15bars_ramp4.csv,55,14,15.0,ramp4,True,True,False,False,0,12.17928319311292,3.270727777777778,9669.0
1436,01436_056_SN14_15bars_onmod.csv,56,14,15.0,onmod,True,False,False,False,0,12.487164891851464,3.3837833333333336,9742.0
1437,01437_057_SN14_15bars_offmod.csv,57,14,15.0,offmod,True,True,False,True,20.0,12.542248406879128,3.4057861111111114,10542.0
1438,01438_058_SN14_15bars_random_short.csv,58,14,15.0,random_short,True,True,False,True,29.0,13.090455512304313,3.6168972222222227,11342.0
1439,01439_059_SN14_15bars_random_long.csv,59,14,15.0,random_long,True,True,False,False,0,13.193467019674687,3.6578861111111114,11642.0
1440,01440_060_SN14_15bars_random_mixed.csv,60,14,15.0,random_mixed,True,True,False,False,0,13.576723693482556,3.801219444444445,11743.0
1441,01441_061_SN14_12bars_ramp1.csv,61,14,12.0,ramp1,True,True,False,False,0,13.663641628664493,3.834536111111112,11843.0
1442,01442_062_SN14_12bars_ramp2.csv,62,14,12.0,ramp2,True,True,False,False,0,13.715910695871608,3.8598138888888895,12025.0
1443,01443_063_SN14_12bars_ramp3.csv,63,14,12.0,ramp3,True,True,False,False,0,13.726859884682613,3.8650916666666673,12063.0
1444,01444_064_SN14_12bars_ramp4.csv,64,14,12.0,ramp4,True,True,False,False,0,13.793902801911516,3.8956472222222227,12082.0
1445,01445_065_SN14_12bars_onmod.csv,65,14,12.0,onmod,True,False,False,False,0,14.040572931094568,4.008702777777779,12155.0
1446,01446_066_SN14_12bars_offmod.csv,66,14,12.0,offmod,True,True,False,False,0,14.084599397188542,4.0305694444444455,12955.0
1447,01447_067_SN14_12bars_random_short.csv,67,14,12.0,random_short,True,True,False,False,0,14.523889267279731,4.241680555555557,13755.0
1448,01448_068_SN14_12bars_random_long.csv,68,14,12.0,random_long,True,True,False,False,0,14.605871274801325,4.282366666666668,14055.0
1449,01449_069_SN14_12bars_random_mixed.csv,69,14,12.0,random_mixed,True,True,False,False,0,14.920839997496136,4.429033333333335,14151.0
1450,01450_070_SN14_9bars_ramp1.csv,70,14,9.0,ramp1,True,True,False,False,0,14.982798246415856,4.45856388888889,14251.0
1451,01451_071_SN14_9bars_ramp2.csv,71,14,9.0,ramp2,True,True,False,False,0,15.023622753734305,4.4838416666666685,14433.0
1452,01452_072_SN14_9bars_ramp3.csv,72,14,9.0,ramp3,True,True,False,False,0,15.032182624382298,4.489119444444446,14471.0
1453,01453_073_SN14_9bars_ramp4.csv,73,14,9.0,ramp4,True,True,False,False,0,15.084681080920408,4.519675000000002,14490.0
1454,01454_074_SN14_9bars_onmod.csv,74,14,9.0,onmod,True,False,False,False,0,15.27810085646125,4.632730555555558,14563.0
1455,01455_075_SN14_9bars_offmod.csv,75,14,9.0,offmod,True,True,False,False,0,15.312973833040521,4.6547388888888905,15363.0
1456,01456_076_SN14_9bars_random_short.csv,76,14,9.0,random_short,True,True,False,False,0,15.656941119410433,4.865850000000002,16163.0
1457,01457_077_SN14_9bars_random_long.csv,77,14,9.0,random_long,True,True,False,False,0,15.722210130109614,4.907200000000002,16463.0
1458,01458_078_SN14_9bars_random_mixed.csv,78,14,9.0,random_mixed,True,True,False,True,20.0,15.950670811247443,5.042755555555558,16558.0
1459,01459_079_SN14_24bars_ssf.csv,79,14,24.0,ssf,True,True,False,False,0,16.008157720414495,5.077547222222225,16658.0
1460,01460_080_SN14_21bars_ssf.csv,80,14,21.0,ssf,True,True,False,False,0,16.345873439708615,5.160880555555558,16659.0
1461,01461_081_SN14_18bars_ssf.csv,81,14,18.0,ssf,True,True,False,False,0,16.638897186189425,5.244213888888891,16660.0
1462,01462_082_SN14_15bars_ssf.csv,82,14,15.0,ssf,True,True,False,False,0,16.889382931296183,5.327547222222224,16661.0
1463,01463_083_SN14_12bars_ssf.csv,83,14,12.0,ssf,True,True,False,False,0,17.099740943291163,5.410880555555557,16662.0
1464,01464_084_SN14_9bars_ssf.csv,84,14,9.0,ssf,True,True,False,True,28.0,17.272615551017537,5.49421388888889,16663.0
1465,01465_085_SN14_24bars_health_check.csv,85,14,24.0,health_check,True,True,False,False,0,17.411281700481158,5.577547222222223,16664.0
1466,01466_086_SN14_21bars_health_check.csv,86,14,21.0,health_check,True,True,False,False,0,17.507789421070964,5.602922222222223,16847.0
1467,01467_087_SN14_18bars_health_check.csv,87,14,18.0,health_check,True,True,False,False,0,17.591419429836918,5.628297222222224,17030.0
1468,01468_088_SN14_15bars_health_check.csv,88,14,15.0,health_check,True,True,False,False,0,17.663098315440198,5.653672222222224,17213.0
1469,01469_089_SN14_12bars_health_check.csv,89,14,12.0,health_check,True,True,False,True,29.0,17.722974156286305,5.679047222222224,17396.0
1470,01470_090_SN14_9bars_health_check.csv,90,14,9.0,health_check,True,True,False,False,0,17.77231917425856,5.704422222222225,17579.0
1471,01471_091_SN14_7bars_ssf.csv,91,14,7.0,ssf,True,True,False,False,0,17.811849686726067,5.729797222222225,17762.0
1472,01472_092_SN14_5bars_ssf.csv,92,14,5.0,ssf,True,True,False,False,0,17.928814998550507,5.813130555555558,17763.0
1473,01473_093_SN14_7bars_health_check.csv,93,14,7.0,health_check,True,True,False,False,0,18.027596635996037,5.896463888888891,17764.0
1474,01474_094_SN14_5bars_health_check.csv,94,14,5.0,health_check,True,True,False,False,0,18.06106391821406,5.9218388888888915,17947.0
1475,01475_095_SN14_7bars_ramp1.csv,95,14,7.0,ramp1,True,True,False,False,0,18.089246226672227,5.947213888888892,18130.0
1476,01476_096_SN14_7bars_ramp2.csv,96,14,7.0,ramp2,True,True,False,True,9.0,18.122216169669706,5.97249166666667,18312.0
1477,01477_097_SN14_7bars_ramp3.csv,97,14,7.0,ramp3,True,True,False,False,0,18.129151679446554,5.977769444444448,18350.0
1478,01478_098_SN14_7bars_ramp4.csv,98,14,7.0,ramp4,True,True,False,False,0,18.171707539181643,6.008325000000004,18369.0
1479,01479_099_SN14_7bars_onmod.csv,99,14,7.0,onmod,True,False,False,True,25.0,18.328721665702336,6.121380555555559,18442.0
1480,01480_100_SN14_7bars_offmod.csv,100,14,7.0,offmod,True,True,False,False,0,18.357054385096102,6.143158333333337,19242.0
1481,01481_101_SN14_7bars_random_short.csv,101,14,7.0,random_short,True,True,False,True,20.0,18.635966020204602,6.354269444444448,20042.0
1482,01482_102_SN14_7bars_random_long.csv,102,14,7.0,random_long,True,True,False,False,0,18.6868973852219,6.394108333333337,20342.0
1483,01483_103_SN14_7bars_random_mixed.csv,103,14,7.0,random_mixed,True,True,False,False,0,18.883356686968337,6.537441666666671,20448.0
1484,01484_104_SN14_5bars_ramp1.csv,104,14,5.0,ramp1,True,True,False,False,0,18.925540378102227,6.569036111111115,20548.0
1485,01485_105_SN14_5bars_ramp2.csv,105,14,5.0,ramp2,True,True,False,False,0,18.95275184143238,6.594313888888893,20730.0
1486,01486_106_SN14_5bars_ramp3.csv,106,14,5.0,ramp3,True,True,False,False,0,18.95848501903178,6.5995916666666705,20768.0
1487,01487_107_SN14_5bars_ramp4.csv,107,14,5.0,ramp4,True,True,False,False,0,18.993776717236226,6.630147222222226,20787.0
1488,01488_108_SN14_5bars_onmod.csv,108,14,5.0,onmod,True,False,False,False,0,19.12385785519385,6.743202777777782,20860.0
1489,01489_109_SN14_5bars_offmod.csv,109,14,5.0,offmod,True,True,False,False,0,19.148237028596398,6.765688888888893,21660.0
1490,01490_110_SN14_5bars_random_short.csv,110,14,5.0,random_short,True,True,False,False,0,19.378825620971256,6.976800000000004,22460.0
1491,01491_111_SN14_5bars_random_long.csv,111,14,5.0,random_long,True,True,False,False,0,19.421216230755046,7.016875000000004,22760.0
1492,01492_112_SN14_5bars_random_mixed.csv,112,14,5.0,random_mixed,True,True,False,False,0,19.580706371172028,7.157152777777782,22853.0
1493,01493_001_SN15_24bars_ssf.csv,1,15,24.0,ssf,True,True,False,False,0,0.0,0.0,0.0
1494,01494_002_SN15_21bars_ssf.csv,2,15,21.0,ssf,True,True,False,False,0,0.4829968419005029,0.08333333333333333,1.0
1495,01495_003_SN15_18bars_ssf.csv,3,15,18.0,ssf,True,True,False,False,0,0.8977975076504192,0.16666666666666666,2.0
1496,01496_004_SN15_15bars_ssf.csv,4,15,15.0,ssf,True,True,False,False,0,1.247953759960936,0.25,3.0
1497,01497_005_SN15_12bars_ssf.csv,5,15,12.0,ssf,True,True,False,False,0,1.537587730959093,0.3333333333333333,4.0
1498,01498_006_SN15_9bars_ssf.csv,6,15,9.0,ssf,True,True,False,False,0,1.770848384436163,0.41666666666666663,5.0
1499,01499_007_SN15_24bars_health_check.csv,7,15,24.0,health_check,True,True,False,False,0,1.952822500395928,0.49999999999999994,6.0
1500,01500_008_SN15_21bars_health_check.csv,8,15,21.0,health_check,True,True,False,False,0,2.0906355838974315,0.5253749999999999,189.0
1501,01501_009_SN15_18bars_health_check.csv,9,15,18.0,health_check,True,True,False,False,0,2.209009007959497,0.55075,372.0
1502,01502_010_SN15_15bars_health_check.csv,10,15,15.0,health_check,True,True,False,False,0,2.308596078185261,0.576125,555.0
1503,01503_011_SN15_12bars_health_check.csv,11,15,12.0,health_check,True,True,False,True,26.0,2.390997520692079,0.6015,738.0
1504,01504_012_SN15_9bars_health_check.csv,12,15,9.0,health_check,True,True,False,True,12.0,2.45725689929259,0.6268750000000001,921.0
1505,01505_013_SN15_24bars_ramp1.csv,13,15,24.0,ramp1,True,True,False,False,0,2.502633357109736,0.6522500000000001,1104.0
1506,01506_014_SN15_24bars_ramp2.csv,14,15,24.0,ramp2,True,True,False,False,0,2.552874838021452,0.6775277777777778,1286.0
1507,01507_015_SN15_24bars_ramp3.csv,15,15,24.0,ramp3,True,True,False,False,0,2.563173369702519,0.6828055555555557,1324.0
1508,01508_016_SN15_24bars_ramp4.csv,16,15,24.0,ramp4,True,True,False,False,0,2.62506325194546,0.7133611111111112,1343.0
1509,01509_017_SN15_24bars_onmod.csv,17,15,24.0,onmod,True,False,False,False,0,2.84196756886336,0.8264166666666668,1416.0
1510,01510_018_SN15_24bars_offmod.csv,18,15,24.0,offmod,True,True,False,False,0,2.8767447725675077,0.8482222222222223,2216.0
1511,01511_019_SN15_24bars_random_short.csv,19,15,24.0,random_short,True,True,False,False,0,3.1788419008793887,1.0593333333333335,3016.0
1512,01512_020_SN15_24bars_random_long.csv,20,15,24.0,random_long,True,True,False,False,0,3.228288208034974,1.0995138888888891,3316.0
1513,01513_021_SN15_24bars_random_mixed.csv,21,15,24.0,random_mixed,True,True,False,False,0,3.441365386654533,1.2711805555555558,3412.0
1514,01514_022_SN15_21bars_ramp1.csv,22,15,21.0,ramp1,True,True,False,True,26.0,3.4864697235756172,1.3100611111111113,3512.0
1515,01515_023_SN15_21bars_ramp2.csv,23,15,21.0,ramp2,True,True,False,False,0,3.5092819804161457,1.335338888888889,3694.0
1516,01516_024_SN15_21bars_ramp3.csv,24,15,21.0,ramp3,True,True,False,True,6.0,3.5140480671109633,1.3406166666666668,3732.0
1517,01517_025_SN15_21bars_ramp4.csv,25,15,21.0,ramp4,True,True,False,False,0,3.536485865860667,1.3711722222222222,3751.0
1518,01518_026_SN15_21bars_onmod.csv,26,15,21.0,onmod,True,False,False,True,23.0,3.6424253575635537,1.4842277777777777,3824.0
1519,01519_027_SN15_21bars_offmod.csv,27,15,21.0,offmod,True,True,False,False,0,3.661672512880877,1.5065527777777776,4624.0
1520,01520_028_SN15_21bars_random_short.csv,28,15,21.0,random_short,True,False,False,False,0,3.8139453695342835,1.7176638888888887,5424.0
1521,01521_029_SN15_21bars_random_long.csv,29,15,21.0,random_long,True,True,False,False,0,3.840571407263378,1.7584027777777775,5724.0
1522,01522_030_SN15_21bars_random_mixed.csv,30,15,21.0,random_mixed,True,True,False,False,0,3.9284963484550603,1.891458333333333,5819.0
1523,01523_031_SN15_18bars_ramp1.csv,31,15,18.0,ramp1,True,False,False,False,0,3.9592877068901187,1.9407138888888886,5919.0
1524,01524_032_SN15_18bars_ramp2.csv,32,15,18.0,ramp2,True,False,False,False,0,3.971280563065603,1.9659916666666664,6101.0
1525,01525_033_SN15_18bars_ramp3.csv,33,15,18.0,ramp3,True,False,False,False,0,3.9738396055828553,1.971269444444444,6139.0
1526,01526_034_SN15_18bars_ramp4.csv,34,15,18.0,ramp4,True,False,False,False,0,3.989117900269952,2.0018249999999997,6158.0
1527,01527_035_SN15_18bars_onmod.csv,35,15,18.0,onmod,True,False,False,False,0,4.0445384308982835,2.114880555555555,6231.0
1528,01528_036_SN15_18bars_offmod.csv,36,15,18.0,offmod,True,False,False,False,0,4.056468550985561,2.1367416666666665,7031.0
1529,01529_037_SN15_18bars_random_short.csv,37,15,18.0,random_short,True,False,False,False,0,4.144467121953925,2.347852777777778,7831.0
1530,01530_038_SN15_18bars_random_long.csv,38,15,18.0,random_long,True,False,False,False,0,4.159970195751666,2.388025,8131.0
1531,01531_039_SN15_18bars_random_mixed.csv,39,15,18.0,random_mixed,True,False,False,False,0,4.209458645685758,2.5113583333333334,8226.0
1532,01532_040_SN15_24bars_ssf.csv,40,15,24.0,ssf,True,False,False,False,0,4.227203682554509,2.557366666666667,8326.0
1533,01533_041_SN15_21bars_ssf.csv,41,15,21.0,ssf,True,False,False,False,0,4.267765089031333,2.6407000000000003,8327.0
1534,01534_042_SN15_18bars_ssf.csv,42,15,18.0,ssf,True,False,False,False,0,4.3023062232301745,2.7240333333333338,8328.0
1535,01535_043_SN15_15bars_ssf.csv,43,15,15.0,ssf,True,False,False,False,0,4.331265526377475,2.8073666666666672,8329.0
1536,01536_044_SN15_12bars_ssf.csv,44,15,12.0,ssf,True,False,False,False,0,4.355062723135032,2.8907000000000007,8330.0
1537,01537_045_SN15_9bars_ssf.csv,45,15,9.0,ssf,True,False,False,False,0,4.374150799467188,2.974033333333334,8331.0
1538,01538_046_SN15_24bars_health_check.csv,46,15,24.0,health_check,True,False,False,False,0,4.3889824356654605,3.0573666666666677,8332.0
1539,01539_047_SN15_21bars_health_check.csv,47,15,21.0,health_check,True,False,False,False,0,4.401327627992562,3.0827416666666676,8515.0
1540,01540_048_SN15_18bars_health_check.csv,48,15,18.0,health_check,True,False,False,False,0,4.4118223819430264,3.1081166666666675,8698.0
1541,01541_049_SN15_15bars_health_check.csv,49,15,15.0,health_check,True,False,False,False,0,4.420592158433091,3.1334916666666675,8881.0
1542,01542_050_SN15_12bars_health_check.csv,50,15,12.0,health_check,True,False,False,False,0,4.427785540430269,3.1588666666666674,9064.0
1543,01543_051_SN15_9bars_health_check.csv,51,15,9.0,health_check,True,False,False,False,0,4.4335560820281446,3.1842416666666673,9247.0
1544,01544_052_SN15_15bars_ramp1.csv,52,15,15.0,ramp1,True,False,False,False,0,4.438054125149279,3.2096166666666672,9430.0
1545,01545_053_SN15_15bars_ramp2.csv,53,15,15.0,ramp2,True,False,False,False,0,4.444673365616815,3.234894444444445,9612.0
1546,01546_054_SN15_15bars_ramp3.csv,54,15,15.0,ramp3,True,False,False,False,0,4.446082088488617,3.2401722222222227,9650.0
1547,01547_055_SN15_15bars_ramp4.csv,55,15,15.0,ramp4,True,False,False,False,0,4.4542389320934035,3.270727777777778,9669.0
1548,01548_056_SN15_15bars_onmod.csv,56,15,15.0,onmod,True,False,False,False,0,4.4840043144909005,3.3837833333333336,9742.0
1549,01549_057_SN15_15bars_offmod.csv,57,15,15.0,offmod,True,False,False,False,0,4.490755808262578,3.4057861111111114,10542.0
1550,01550_058_SN15_15bars_random_short.csv,58,15,15.0,random_short,True,False,False,False,0,4.540065732321747,3.6168972222222227,11342.0
1551,01551_059_SN15_15bars_random_long.csv,59,15,15.0,random_long,True,False,False,False,0,4.549108610563747,3.6578861111111114,11642.0
1552,01552_060_SN15_15bars_random_mixed.csv,60,15,15.0,random_mixed,True,False,False,False,0,4.582276682947004,3.801219444444445,11743.0
1553,01553_061_SN15_12bars_ramp1.csv,61,15,12.0,ramp1,True,False,False,False,0,4.58952202328186,3.834536111111112,11843.0
1554,01554_062_SN15_12bars_ramp2.csv,62,15,12.0,ramp2,True,False,False,False,0,4.593922079872647,3.8598138888888895,12025.0
